name, rmse, si_rmse, angular_error, norm_rmse
autumn_hockey_4k.exr, 0.8830545708911163, 0.8388809230770231, 6.830117374803697, 0.4267013336026527
autumn_meadow_4k.exr, 1.3943470609867743, 0.6268308175906147, 6.168004363018654, 0.4235088659003297
autumn_road_4k.exr, 0.5259215405790355, 0.47875914674993936, 5.674010712369123, 0.44315668785648876
aviation_museum_4k.exr, 0.9423245663509902, 0.4909896293795699, 4.159070001921794, 0.323800715161282
aviation_museum_hill_4k.exr, 0.4743023437039054, 0.3645091669819236, 3.5909949975843225, 0.28490371226047556
balcony_4k.exr, 0.5986931030395062, 0.5730157043092644, 9.36748682283986, 0.340726095924872
ballroom_4k.exr, 0.7477312416696268, 0.6119770060951192, 4.985182387772041, 0.34612967674875067
beach_parking_4k.exr, 0.46118918434070727, 0.458220833884892, 2.7392903577038163, 0.4698776035249736
belfast_farmhouse_4k.exr, 0.7205291998496722, 0.6942479933969068, 3.8967624194824046, 0.6554310433568818
belfast_open_field_4k.exr, 0.42650451249939336, 0.3860823827802096, 2.465799808863411, 0.4452898267352651
belfast_sunset_puresky_4k.exr, 0.42311690940841234, 0.33907040368479996, 4.679629758784171, 0.2687700139221264
bell_park_dawn_4k.exr, 1.55208176723161, 0.5750819195141685, 3.030840607508108, 0.3297844585029959
bell_park_pier_4k.exr, 0.5733391521818699, 0.3401797010675282, 2.767556979929024, 0.2491070241703504
belvedere_4k.exr, 0.7245690965403361, 0.6374275954634605, 3.073128287475228, 0.44808907391376485
bergen_4k.exr, 0.6031068512364238, 0.5030502396031352, 5.975266521491495, 0.4585540440652668
bethnal_green_entrance_4k.exr, 1.2945644300187227, 1.1211123316017881, 3.7993965613230483, 0.373603772762395
between_bridges_4k.exr, 1.4602534139624272, 1.0775028815157992, 4.210871578853327, 0.4555875705916764
binnenalster_4k.exr, 0.6098785377224696, 0.583384953329455, 4.02001659862624, 0.45124801236337736
birbeck_street_underpass_4k.exr, 1.557865582178666, 1.1834104679802642, 5.196995204753172, 0.353703420346084
bismarckturm_hillside_4k.exr, 0.8083536876900415, 0.4980706059761264, 5.2857634680870484, 0.31438036345268294
blau_river_4k.exr, 0.7930048228333946, 0.5947755360947568, 4.315773310371585, 0.28340875392924186
blaubeuren_church_square_4k.exr, 0.7518388687028578, 0.5921071380568071, 5.767923330082793, 0.46150839245976455
blaubeuren_hillside_4k.exr, 0.48730206108991425, 0.41824983587871584, 3.3584736583325276, 0.3691016034116071
blinds_4k.exr, 0.7980149041820499, 0.6991793602503594, 7.539027383838683, 0.31692132380000876
blocky_photo_studio_4k.exr, 0.535815147160924, 0.5068001475839626, 1.94200291163813, 0.5284315259246314
blue_grotto_4k.exr, 1.9577558630349459, 1.5812312540179736, 5.212756580247465, 0.37759539986654017
blue_lagoon_4k.exr, 0.3829965951921184, 0.323404850121675, 1.5670561900046014, 0.34808153422081217
blue_lagoon_night_4k.exr, 0.9055710344313741, 0.8165853233913735, 3.0432961694169296, 0.5489921708862379
brick_factory_01_4k.exr, 0.5255480067239868, 0.4804344823166987, 4.541313816083285, 0.6211784488173572
brick_factory_02_4k.exr, 0.46593781790308897, 0.4314898545825413, 4.091670472212855, 0.5783807887002844
brown_photostudio_02_4k.exr, 0.8773727994789049, 0.5666987491475938, 3.8277206789881526, 0.32296774717178794
brown_photostudio_03_4k.exr, 0.6561610794355677, 0.5776168678872546, 2.3074362222138376, 0.3127777748100354
brown_photostudio_04_4k.exr, 0.4482545448942578, 0.3884141554932712, 1.9161768822792344, 0.355075327917799
brown_photostudio_05_4k.exr, 0.5594305711526169, 0.4177604628763476, 1.9529431507357708, 0.3437311498121217
brown_photostudio_06_4k.exr, 0.7441781280634375, 0.5954115559821571, 2.4975052353026315, 0.42277705869348564
brown_photostudio_07_4k.exr, 1.1610811457215835, 0.7501190674501257, 3.362737682795124, 0.343472349276739
bush_restaurant_4k.exr, 1.2201336056642427, 0.8492193354068613, 6.038667201296101, 0.360820316191542
cabin_4k.exr, 1.6356392563571853, 0.9099519907727897, 7.855779482781213, 0.8146388244180258
canary_wharf_4k.exr, 0.4841539690752358, 0.4181975381874747, 2.8849086591800073, 0.3759986877109455
carpentry_shop_01_4k.exr, 0.7030479328792946, 0.673670021745854, 4.225188924243632, 0.48455075694658606
carpentry_shop_02_4k.exr, 1.6969633629645473, 1.6844379986742477, 4.26326909874869, 0.441840673230732
castel_st_angelo_roof_4k.exr, 0.44691910202161605, 0.42950988266562906, 1.7966478375686157, 0.5599020436416328
cave_wall_4k.exr, 1.070550056599205, 1.0479220396348483, 4.1740180330276955, 0.395893419049232
cayley_interior_4k.exr, 1.653870289965353, 1.367824105976009, 7.9150085746948475, 0.47987150944401774
champagne_castle_1_4k.exr, 0.6948197486792913, 0.5400443029673605, 3.6252505511313884, 0.3746705762986423
chapmans_drive_4k.exr, 1.112930577074902, 1.069504452056743, 5.058561754862591, 0.7314043959439516
childrens_hospital_4k.exr, 0.44495379983620664, 0.44473464296570375, 4.435162839857456, 0.6749679568245912
chinese_garden_4k.exr, 0.5950429106504876, 0.5520422857947389, 8.72991111558173, 0.4559850692344389
christmas_photo_studio_01_4k.exr, 1.135371866776834, 0.9671213864542897, 7.46043667828919, 0.7276651729407223
christmas_photo_studio_02_4k.exr, 1.1985978896086604, 0.79464957917283, 4.678954122411796, 0.3216961342728223
christmas_photo_studio_03_4k.exr, 0.6693077048797541, 0.49667589745235236, 7.466113639963746, 0.44925120023760984
christmas_photo_studio_05_4k.exr, 0.493885696171552, 0.36157305606472456, 2.9799876105921212, 0.3761807561435463
christmas_photo_studio_06_4k.exr, 0.39885259823184277, 0.36646428074064036, 4.273629288374322, 0.5008421987860262
cinema_hall_4k.exr, 0.915663510232764, 0.8900932176694434, 8.873779011352795, 0.3242882774279069
cinema_lobby_4k.exr, 0.6741487639523825, 0.6400365557826572, 6.177659080244333, 0.3303813468494101
circus_arena_4k.exr, 1.3748932058987156, 1.2015504610665104, 20.31940181133305, 0.46991411020885687
circus_maximus_1_4k.exr, 0.4592555129389853, 0.3760855272523089, 2.6516252852404687, 0.3505333205594864
circus_maximus_2_4k.exr, 0.6649677995540134, 0.6297879928379743, 3.9687834035954483, 0.8383927699815271
clarens_midday_4k.exr, 1.0593220931987997, 0.7831483547291236, 3.540318998420938, 0.47499541051664923
clarens_night_01_4k.exr, 6.7656636240888774, 0.9664446786188724, 5.673007415192208, 0.6868169503041486
clarens_night_02_4k.exr, 7.711222566118443, 0.8292242092415152, 6.443707441103832, 0.6543695773801508
cloudy_vondelpark_4k.exr, 0.7655092109606587, 0.6234012675467443, 4.957684752485824, 0.4065040906357415
colorful_studio_4k.exr, 0.9007965986963022, 0.8534050718918101, 6.63525473254919, 0.7918271663135772
colosseum_4k.exr, 0.5723875912728574, 0.4222865608634295, 4.9958864731140045, 0.44229479993323273
combination_room_4k.exr, 0.6695691120712652, 0.6254991333084242, 6.913603380450382, 0.3459000563666344
comfy_cafe_4k.exr, 0.40495931270142727, 0.40493865885777125, 4.056910715114152, 0.43476140740547914
concrete_tunnel_02_4k.exr, 1.0050316317976313, 0.8346514892283282, 1.9904414309998038, 0.43776558839163004
concrete_tunnel_4k.exr, 1.2248146259534538, 1.0720476704400201, 5.619559917632314, 0.5367271505348362
country_club_4k.exr, 1.4405757222137971, 0.9599530219179934, 4.700734022235041, 0.4901516797147386
courtyard_4k.exr, 1.5164659935294662, 1.4909312967443866, 9.947233972916731, 0.5461385810194015
courtyard_night_4k.exr, 1.0266861669147385, 0.9191656779986652, 11.374808160619713, 0.4585341999887911
crosswalk_4k.exr, 0.5954872603415686, 0.5949448503707346, 3.5998675769169215, 0.4496024556042876
cyclorama_hard_light_4k.exr, 0.5153768115950381, 0.4024809612605702, 2.433101758523396, 0.7963091111811729
dam_road_4k.exr, 0.5114733645276428, 0.46904613544660256, 3.6115957977784188, 0.29817751567259837
dark_autumn_forest_4k.exr, 1.6138166673948926, 1.0007520322751853, 2.6556815075026097, 0.4394330373367678
de_balie_4k.exr, 0.40203656148744504, 0.40045925981670455, 4.783404365781186, 0.3155700706735167
decor_shop_4k.exr, 0.7005428555693684, 0.4985379061234001, 5.498150222133823, 0.45182430875172247
delta_2_4k.exr, 0.5175036038836233, 0.47637104489231064, 3.239325457999041, 0.4842814910830865
derelict_highway_midday_4k.exr, 0.31744764838765804, 0.2919800475072294, 2.1935577691736645, 0.4159462632939505
derelict_highway_noon_4k.exr, 0.3959616087549179, 0.3670177350039602, 2.555062320928308, 0.5872132628251638
derelict_underpass_4k.exr, 0.8421265613754674, 0.7801245837644698, 6.53051728939748, 0.47096975841944394
dikhololo_night_4k.exr, 0.39961984092351316, 0.3719600019686292, 3.9207574169120085, 0.2463857675895057
dikhololo_sunset_4k.exr, 0.5741108006211366, 0.4809029933708967, 3.512976535777699, 0.3084002847308653
dirt_bike_track_01_4k.exr, 0.4081105034070561, 0.3434932979034679, 2.756121357247897, 0.2813601486753504
drachenfels_cellar_4k.exr, 1.4108840205384041, 1.099838994919776, 5.23192969550454, 0.2693800270029047
drackenstein_quarry_4k.exr, 0.5555880526131699, 0.3914018777863062, 2.405304865775512, 0.2942652993258508
drackenstein_quarry_puresky_4k.exr, 0.3369984868731685, 0.3353177422020565, 4.181402758432775, 0.3422226851257966
drakensberg_solitary_mountain_4k.exr, 0.5538811769543922, 0.5339777666589026, 2.304473499660337, 0.5071885902556298
drakensberg_solitary_mountain_puresky_4k.exr, 0.7542282302909867, 0.6863326230003509, 4.643260346300382, 0.7081136581505348
dreifaltigkeitsberg_4k.exr, 0.6066044125624339, 0.5338826421837837, 3.5935381600057426, 0.5036671197196624
dresden_moat_4k.exr, 0.951327410082602, 0.70632852147597, 5.419956935104551, 0.4169347036283062
dresden_square_4k.exr, 0.5963547728486476, 0.5604779608429045, 2.073458568919754, 0.3414267728858228
dresden_station_night_4k.exr, 1.1254092208466469, 1.1072423781789642, 3.0274966573294537, 0.5777325313717507
driving_school_4k.exr, 0.48962966812692027, 0.4204411651890497, 3.1170037714940815, 0.4248029230562836
dry_cracked_lake_4k.exr, 0.8100717305208929, 0.5437931319092849, 2.2578210245843833, 0.5143927593616037
dry_field_4k.exr, 0.614368160193158, 0.580698373002539, 1.7996683832292495, 0.4343939017176813
dry_hay_field_4k.exr, 0.6027839638417238, 0.4462110002819779, 3.860121816193108, 0.42439003283530824
dusseldorf_bridge_4k.exr, 0.5663711086212347, 0.5099668226900296, 3.3543336749719592, 0.32907419607193866
ehingen_hillside_02_4k.exr, 0.6812715600142712, 0.4427936215407079, 3.7507740102773752, 0.37131148959769195
ehingen_hillside_4k.exr, 0.5149127203853735, 0.44408668548530994, 3.2516823360643303, 0.3553254596217844
eilenriede_park_4k.exr, 1.0560711855957288, 0.7989513324984473, 4.012022733423885, 0.39616487774817405
emmarentia_4k.exr, 0.9774820690074448, 0.9363372562432697, 5.682939917971021, 0.48088660576761566
empty_warehouse_01_4k.exr, 0.6841503642743629, 0.643178052468891, 2.7618035665303537, 0.3838039891998933
en_suite_4k.exr, 0.5980719752560864, 0.510417339384767, 4.470976479065245, 0.547545163197062
entrance_hall_4k.exr, 0.7961970865407787, 0.6708685570243377, 6.123530701702814, 0.3759214734920244
epping_forest_01_4k.exr, 2.1062236515261215, 0.9169168140001857, 7.381549484907594, 0.4453384341546671
epping_forest_02_4k.exr, 0.7369573139291776, 0.7291224724106298, 4.259534218664802, 0.41917244374378176
evening_road_01_4k.exr, 0.5974163953089081, 0.41363003890945127, 3.2720851543033986, 0.33591192157289634
factory_yard_4k.exr, 0.3859998894142342, 0.34936747052099365, 3.0889079160270776, 0.3334078764175983
farm_field_4k.exr, 0.7059368517687814, 0.6614279776204669, 2.1097972502645317, 0.5494717709577869
felsenlabyrinth_4k.exr, 1.1451767073117054, 0.8609781374897831, 5.543389669818845, 0.36035311473442055
fireplace_4k.exr, 1.677040264199747, 1.3225315600189786, 13.696133128377634, 0.5682583836503102
fish_eagle_hill_4k.exr, 0.7322994759497284, 0.5967163214350922, 3.6875514215550917, 0.425274240040481
fish_hoek_beach_4k.exr, 0.2727930224038466, 0.25507097787522187, 1.7088906568101347, 0.35376363054699905
floral_tent_4k.exr, 0.6561259108187293, 0.619367239983942, 6.553320831200619, 0.46800479510745935
flower_hillside_4k.exr, 1.0223629122023523, 0.6233765555586416, 4.984138680754695, 0.3340203102320766
flower_road_4k.exr, 0.3431177071767977, 0.3386333874456877, 4.750912569455105, 0.4516509062850933
forest_cave_4k.exr, 1.253819536684583, 0.9134008849162375, 6.073063309502315, 0.42146355071480207
forest_slope_4k.exr, 0.9538636532597904, 0.7602257736687068, 5.378572729180601, 0.36147174884910005
forgotten_miniland_4k.exr, 0.6652851749595189, 0.47766396123817617, 2.4072375523701157, 0.3164758627711404
fouriesburg_mountain_cloudy_4k.exr, 0.3123762613016686, 0.1864897109054496, 2.0040269822817427, 0.2212271525595829
fouriesburg_mountain_lookout_4k.exr, 0.7673196052964513, 0.6028316226363738, 3.330454181426949, 0.37015840975730807
fouriesburg_mountain_midday_4k.exr, 0.454344846879089, 0.37374023078087804, 2.1157252766485746, 0.42398655697870086
freight_station_4k.exr, 0.5162191975359643, 0.45104122658808754, 2.845973797255759, 0.4428248881409196
frozen_lake_4k.exr, 0.5182812405480988, 0.467774618490106, 4.775049744020425, 0.3970479174767595
gamrig_4k.exr, 0.7404613539958964, 0.40237378237085925, 4.545109504050085, 0.31969253457191343
garage_4k.exr, 1.3510312612702138, 1.2812497740708209, 5.08377187188385, 0.5119656425219903
garden_nook_4k.exr, 0.944597768853102, 0.7820695795049344, 5.2029726557354925, 0.5121955241051003
georgentor_4k.exr, 1.1508324056524581, 1.0364288228371503, 2.109513866098973, 0.44596063673795544
glass_passage_4k.exr, 0.7773267800650161, 0.6887098633310308, 5.856743178875715, 0.33524684074519023
golf_course_sunrise_4k.exr, 1.2074856892889894, 0.6122739063934522, 2.589117224777363, 0.37124752669008043
graffiti_shelter_4k.exr, 2.9602951717186965, 1.446823902125372, 10.197035811273192, 0.26966758610862795
gray_pier_4k.exr, 0.5040424267526221, 0.41439537491827816, 1.987437076226694, 0.310059623872044
green_point_park_4k.exr, 0.700792950466342, 0.574217165973131, 2.733265772984771, 0.3981583713085924
green_sanctuary_4k.exr, 1.1267697884433143, 0.6985321488330685, 6.176887119659722, 0.44988414873728183
greenwich_park_03_4k.exr, 0.46045079595583516, 0.4524266221746913, 1.8962221935203545, 0.3542065775735521
greenwich_park_4k.exr, 1.0656640804963775, 0.7095092092320048, 4.932251191746961, 0.37344420071891
gym_01_4k.exr, 0.7763156716388092, 0.7740322547126499, 5.700943578838958, 0.3934923449626613
gym_entrance_4k.exr, 0.48730645109383636, 0.44329960601421164, 8.98100776878488, 0.5401384318002869
