filename,score
freight_station_4k.exr,1.2591490604887625
frozen_lake_4k.exr,0.595920760901148
gamrig_4k.exr,0.8679822238746057
garage_4k.exr,0.9757088793020785
garden_nook_4k.exr,1.2954389744852377
georgentor_4k.exr,0.5045587557103167
glass_passage_4k.exr,0.5774748036942488
golf_course_sunrise_4k.exr,1.200125498245612
graffiti_shelter_4k.exr,0.23292684646492634
gray_pier_4k.exr,-1
green_point_park_4k.exr,0.9939099233188039
green_sanctuary_4k.exr,0.8501890702371449
greenwich_park_03_4k.exr,0.29788036708496507
greenwich_park_4k.exr,0.5054499044214562
gym_01_4k.exr,0.4460118535497535
gym_entrance_4k.exr,0.7036410359810927
hall_of_finfish_4k.exr,0.7374518878414233
hall_of_mammals_4k.exr,0.39555802376822563
hansaplatz_4k.exr,0.44953942688038867
harties_4k.exr,1.0788809154507681
herkulessaulen_4k.exr,0.36817551043793895
hikers_cave_4k.exr,0.7127564186870575
hilltop_construction_4k.exr,1.4481227294028176
hospital_room_4k.exr,0.9402535143974325
hotel_room_4k.exr,0.8682503528662074
immenstadter_horn_4k.exr,0.91087489581761
indoor_pool_4k.exr,0.24087234334526433
industrial_pipe_and_valve_01_4k.exr,0.5356804258113645
industrial_pipe_and_valve_02_4k.exr,1.4747368276984487
industrial_sunset_02_4k.exr,0.5429509177509434
industrial_sunset_02_puresky_4k.exr,1.3635655837266287
industrial_sunset_4k.exr,0.880540332191949
industrial_workshop_foundry_4k.exr,0.8345848335310417
interior_construction_4k.exr,0.5732537734473038
kiara_1_dawn_4k.exr,0.8000979331271201
kiara_3_morning_4k.exr,0.6848894034509734
kiara_4_mid-morning_4k.exr,0.7675168880691094
kiara_5_noon_4k.exr,1.0564466446062646
kiara_6_afternoon_4k.exr,0.7916109869942994
kiara_7_late-afternoon_4k.exr,0.4178137347169857
kiara_8_sunset_4k.exr,0.7792323397039533
kiara_9_dusk_4k.exr,1.1802218143705068
kiara_interior_4k.exr,0.7448345834719443
killesberg_park_4k.exr,1.5341925595199863
kloetzle_blei_4k.exr,-1
kloofendal_38d_partly_cloudy_4k.exr,1.049808273495071
kloofendal_38d_partly_cloudy_puresky_4k.exr,0.9291122060856969
kloofendal_48d_partly_cloudy_4k.exr,0.3061581844333504
kloofendal_48d_partly_cloudy_puresky_4k.exr,1.328880134520376
kloppenheim_01_4k.exr,1.1855898491378698
kloppenheim_01_puresky_4k.exr,1.6813571471365607
kloppenheim_02_4k.exr,0.49368039557841337
kloppenheim_03_4k.exr,0.40815968477305226
kloppenheim_04_4k.exr,1.4444017108848313
kloppenheim_05_4k.exr,1.3616297259038757
kloppenheim_05_puresky_4k.exr,1.3154665705646866
kloppenheim_06_4k.exr,1.0111889017227678
kloppenheim_06_puresky_4k.exr,0.8283569514720251
kloppenheim_07_4k.exr,0.9786908046346794
konigsallee_4k.exr,0.8417860470544982
konzerthaus_4k.exr,-1
lago_disola_4k.exr,0.3540416648772265
lakes_4k.exr,0.801988569153879
lakeside_4k.exr,0.5980399378352868
lapa_4k.exr,0.39184290962751084
large_corridor_4k.exr,0.4012977992016608
lauter_waterfall_4k.exr,0.40183566479561933
leadenhall_market_4k.exr,0.7015424989223386
learner_park_4k.exr,0.5083933289362715
lenong_1_4k.exr,1.5316112579507448
lenong_2_4k.exr,1.09894063835148
lenong_3_4k.exr,1.0192254192423038
lilienstein_4k.exr,0.8866010375369674
limehouse_4k.exr,0.35274808546404557
